Expéditeur,Notes,References,Noms cités,Sujet,Titre,Date,Provenance,Destination,Destinataire,Year
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Vostra Signoria vuol così, così abbia. Mi ci accomodo volentieri...""Minuta. Sul margine superiore interno l'indicazione:""In risposta alla de' 10 gennaio 1664 ab Inc""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 183, c. 277r<br/>
</td>","Cerchi, Francesco Maria, sec. XVII,(destinatario.)Molara, Bruto della, 1639-1685,(citato.)",Argomenti privati,Viviani Vincenzo a Cerchi Francesco Maria,post10/01/1664,Firenze,,Cerchi Francesco Maria,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Accuso a Vostra Signoria Illustrissima due sue amorevolissime...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 184, c. 278r<br/>
</td>","Viviani, Anna, sec. XVII,(citato.)Romena, Francesco, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Romena Francesco,16/01/1664,Firenze,,Romena Francesco,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Converrà pur dire che [...] della generosità...""Minuta. A c. 280r precede l'indicazione del destinatario e dei dati cronici e topici
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 185, c. 281r-283v<br/>
</td>","Marucelli, sec. XVII,(destinatario.)",,Viviani Vincenzo a Marucelli,14/01/1664,Firenze,Parigi,Marucelli,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Di grazia caro Signor Bruto non se ne pigli pensiero...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 186, c. 284r-v<br/>
</td>","Cerchi, Alessandro, sec. XVII,(citato.)Molara, Bruto della, 1639-1685,(destinatario.)",Notizie di libri,Viviani Vincenzo a Molara Bruto (della),15/01/1664,Firenze,,Molara Bruto (della),1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Dall'umanissima di Vostra Signoria de' 12 resami dal...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 187, c. 285r<br/>
</td>","Molara, Bruto della, 1639-1685,(citato.)Buonfanti, Cristofano, sec. XVII,(citato.)Cerchi, sec. XVII,(destinatario.)",Notizie di libri,Viviani Vincenzo a Cerchi,15/01/1664,Firenze,,Cerchi,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Doppo scritto mi son pentito d'aver incluso nella mia...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 188, c. 286r<br/>
</td>",,Argomenti privati,Viviani Vincenzo a [non identificato],15/01/1664,Firenze,,[non identificato],1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Di grazia caro Signor Bruto non ve ne pigliate pensiero che non v'è stato altro male...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 189, c. 287r-288r<br/>
</td>","Molara, Bruto della, 1639-1685,(destinatario.)",Argomenti privati,Viviani Vincenzo a Molara Bruto (della),16/01/1664,,,Molara Bruto (della),1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Se le diligenze debbon servire non si poteva far più...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 190, c. 289r<br/>
</td>","Cerchi, sec. XVII,(destinatario.)",Viaggi,Viviani Vincenzo a Cerchi,19/01/1664,Firenze,,Cerchi,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Con lunghissima lettera data di ieri le accuso ancora...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 191, c. 290r<br/>
</td>","Cerchi, sec. XVII,(destinatario.)",Varia,Viviani Vincenzo a Cerchi,24/01/1664,Firenze,,Cerchi,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Per avviso di Vostra Signoria, l'ultima ch'io tengo di suo è de' 14 stante...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 192, c. 291r<br/>
</td>","Marucelli, Giovan Filippo, 1628-1680,(citato.)",Varia,Viviani Vincenzo a [non identificato],24/01/1664,Firenze,,[non identificato],1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Mi duole veramente che Vostra Signoria non si ricordasse...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 193, c. 292r-293v<br/>
</td>","Molara, Bruto della, 1639-1685,(destinatario.)",Ottica,Viviani Vincenzo a Molara Bruto (della),3o4/02/1664,Firenze,,Molara Bruto (della),1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Lodato Iddio [...] una volta a Vostra Signoria...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 194, c. 294r-v<br/>
</td>","Mendet,(citato.)Marucelli, sec. XVII,(destinatario.)",Notizie di libri,Viviani Vincenzo a Marucelli,27/02/1664,Firenze,Parigi,Marucelli,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Il regio segnalatissimo onore improvviso con tanta gloria...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 195, c. 295r-296v<br/>
</td>","Thévenot, Melchisédech, 1620-1680,(citato.)Dell'Ara, Paolo, sec. XVII,(destinatario.)Gregory, James, 1638-1675,(citato.)",Notizie di libri,Viviani Vincenzo a Dell'Ara Paolo,27/02/1664,Firenze,Parigi,Dell'Ara Paolo,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Di grazia Vostra Signoria mi favorisca di far includere la presente...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 196, c. 297r<br/>
</td>",,Argomenti privati,Viviani Vincenzo a [non identificato],11/03/1664,Firenze,,[non identificato],1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Nel punto stesso, in che io ricevo Posta, non so poi...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 197, c. 298r-v<br/>
</td>","Marcellini, Carlo, ca. 1644-1713,(citato.)Marucelli, sec. XVII,(destinatario.)",Notizie di libri,Viviani Vincenzo a Marucelli,21/03/1664,Firenze,Parigi,Marucelli,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Ho scritto al Signor Molara per conto del Signor Cavalier...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 198, c. 299r<br/>
</td>","Molara, Bruto della, 1639-1685,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)",Varia,Viviani Vincenzo a Viviani Francesco,24/03/1664,Chiusi,Firenze,Viviani Francesco,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Io sto bene e vorrei star meglio. Mi scordai di dirvi che qua ho saputo...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 199, c. 301r<br/>
</td>","Molara, Bruto della, 1639-1685,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Viviani Francesco,27/03/1664,Chiusi,Firenze,Viviani Francesco,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Pensavo di venirmene in questa settimana Santa, ma ne sto con qualche dubbio...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 200, c. 303r<br/>
</td>","Viviani, Francesco, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Viviani Francesco,6/04/1664,Chiusi,Firenze,Viviani Francesco,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Per il corriere vi avviso che ho una proroga di quanto non so...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 201, c. 305r<br/>
</td>","Viviani, Francesco, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Viviani Francesco,12/04/1664,Chiusi,Firenze,Viviani Francesco,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Ricevei la vostra per mano del Corriere e dopo l'altra de' 12...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 202, c. 307r-v<br/>
</td>","Baldinucci, Filippo, 1625-1696,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Viviani Francesco,15/04/1664,Chiusi,Firenze,Viviani Francesco,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Credo che questa volta farem da vero, e che non siamo per scappare...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 203, c. 308r<br/>
</td>","Molara, Bruto della, 1639-1685,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Viviani Francesco,19/04/1664,Chiusi,Firenze,Viviani Francesco,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Questa mattina dopo partitomi da Signor Cavaliere ho parlato...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 204, c. 310r<br/>
</td>","Monconys, Balthasar de, 1611-1665,(destinatario.)",Argomenti privati,Viviani Vincenzo a Monconys Balthasar (de),13/06/1664,,Firenze,Monconys Balthasar (de),1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Come ho significato a Vostra Signoria il Serenissimo Granduca...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 205, c. 310v<br/>
</td>","Monconys, Balthasar de, 1611-1665,(destinatario.)",Argomenti privati,Viviani Vincenzo a Monconys Balthasar (de),11/06/1664,,Firenze,Monconys Balthasar (de),1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Nella lettura data da me alla serie dei dubbi...""AutografoMinuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22358')"">Gal. 158  </a>  doc. 1, c. 1r<br/>
</td>","Antinori, Francesco, sec. XVII,(destinatario.)",Notizie di libri,Viviani Vincenzo a Antinori Francesco,4/07/1664,Firenze,,Antinori Francesco,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Sono molti giorni che non tengo sue lettere e non so...""AutografoMinuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22358')"">Gal. 158  </a>  doc. 2, c. 2r<br/>
</td>","Viviani, Francesco, sec. XVII,(destinatario.)Molara, Bruto della, 1639-1685,(citato.)Magalotti, Lorenzo, 1637-1712,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)",Argomenti privati,Viviani Vincenzo a Viviani Francesco,13/07/1664,Sarteano,Firenze,Viviani Francesco,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Ha Vostra Signoria molto reverendissima cotanto in pregio il tesoro delle più rare...""AutografoMinuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22358')"">Gal. 158  </a>  doc. 3, c. 4r<br/>
</td>","Dati, Carlo Roberto, 1619-1676,(citato.)Dal Pozzo, Cassiano, 1588-1657,(citato.)Gregorio Barbarigo, santo, 1625-1697,(destinatario.)",Notizie di libri,Viviani Vincenzo a Barbarigo Gregorio Giovanni Gasparo,16/08/1664,Firenze,Padova,Barbarigo Gregorio Giovanni Gasparo,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Il signor Onofrio Arrighetti ha bisogno di un moggio...""AutografoMinuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22358')"">Gal. 158  </a>  doc. 4, c. 5r<br/>
</td>","Arrighetti, Onofrio, sec. XVII,(citato.)Vantini, Piero, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Vantini Piero,4/09/1664,Firenze,,Vantini Piero,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""La gran piena che è stata qua, e la pioggia che fu universale...""AutografoMinuta. Indirizzo a c. 6 bisv
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22358')"">Gal. 158  </a>  doc. 5, c. 6r-6bisv<br/>
</td>","Viviani, Francesco, sec. XVII,(destinatario.)Borrini, Angelo, sec. XVII,(citato.)Ricci, Sabatino, sec. XVII,(citato.)Del Nobolo, Giovanni, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a Viviani Francesco,11/11/1664,Montevarchi,Firenze,Viviani Francesco,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Purtroppo è vero che alle settimane passate io fui necessitato a mettermi in purga...""AutografoMinuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22358')"">Gal. 158  </a>  doc. 6, c. 7r<br/>
</td>","Cassini, Giovanni Domenico, 1625-1712,(destinatario.)",Argomenti privati,Viviani Vincenzo a Cassini Giovanni Domenico,18/11/1664,Firenze,Roma,Cassini Giovanni Domenico,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""La passata settimana ricevei la mezza dozzina di scarpini...""AutografoMinuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22358')"">Gal. 158  </a>  doc. 7, c. 8r<br/>
</td>","Cambi, Giovanni, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Cambi Giovanni,18/11/1664,Firenze,Roma,Cambi Giovanni,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Ho presentato la lettera di Vostra Signoria questa mattina in propria mano di S.A....""AutografoMinuta. la lettera comprende le cc. 9r-v e continua a c. 8v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22358')"">Gal. 158  </a>  doc. 8, c. 9r-8v<br/>
</td>","Galilei, Galileo, 1564-1642,(destinatario.)",Argomenti privati,Viviani Vincenzo a Galilei Galileo,20/11/1664,Firenze,Roma,Galilei Galileo,1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Affinché ella possa dar sodisfacente risposta al Principe Serenissimo...""AutografoMinuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22358')"">Gal. 158  </a>  doc. 9, c. 10r-11v<br/>
</td>","Molara, Bruto della, 1639-1685,(destinatario.)",Idraulica,Viviani Vincenzo a Molara Bruto (della),11/12/1664,Firenze,,Molara Bruto (della),1664
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Questa mattina il Serenissimo Gran Duca nostro signore subito che ebbe letto...""AutografoMinuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22358')"">Gal. 158  </a>  doc. 10, c. 12r-15r<br/>
</td>","Marucelli, Giovan Filippo, 1628-1680,(destinatario.)Capponi, Andrea, sec. XVII,(citato.)Chapelain, Jean, 1595-1674,(citato.)Corti, Antonio, sec. XVII,(citato.)Le Menestrel, Antoine, sec. XVII,(citato.)Magalotti, Lorenzo, 1637-1712,(citato.)Michelozzi, Antonio, sec. XVII,(citato.)Molara, Bruto della, 1639-1685,(citato.)Colbert, Jean Baptiste, 1619-1683,(citato.)",Argomenti privati,Viviani Vincenzo a Marucelli Giovanni Filippo,11/12/1664,Firenze,Parigi,Marucelli Giovanni Filippo,1664
